Policy ID,Client,Account Owner,Product Line,Country,Region,Distribution,Retail Broker,Business Type,Inception Date,Expiry Date,Status,Currency,FX Rate (per GBP),Premium (Local),GWP (GBP),Brokerage %,Revenue (GBP)
BTD-2024-00307,Applecross Distilling,Marcus Ridley,Liability,USA,North America,Wholesale,Kilbride Risk Advisers,New Business,2024-11-17,2025-11-17,Renewed,USD,1.27,15560,12251.97,0.1024,1254.6
BTD-2024-00009,Everleigh Cosmetics,Marcus Ridley,Cyber,United Kingdom,UK & Ireland,Wholesale,Calderstone Risk Partners,New Business,2024-01-06,2025-01-06,Expired,GBP,1.0,11660,11660.0,0.0787,917.64
BTD-2025-00567,Glenmarch Textiles,Tom Beckwith,Fixated Threat,United Kingdom,UK & Ireland,Wholesale,Eastgate Commercial Risks,Renewal,2025-07-21,2026-07-21,Live,GBP,1.0,8770,8770.0,0.1334,1169.92
BTD-2024-00242,Ardenvale Mining Corporation,Eleanor Voss,Active Assailant,United States,North America,Retail,,New Business,2024-09-01,2025-09-01,Expired,USD,1.27,95530,75220.47,0.2103,15818.87
BTD-2025-00695,Fordwich Legal Group,Sofia Almeida,Political Violence,Canada,North America,Wholesale,Merrivale Insurance Partners,Renewal,2025-12-01,2026-12-01,Live,CAD,1.72,53440,31069.77,0.1057,3284.07
BTD-2024-00177,Brackenhill Logistics,Tom Beckwith,Terrorism,US,North America,Wholesale,Ivory Lane Insurance,Renewal,2024-07-01,2025-07-01,Renewed,USD,1.27,41240,32472.44,0.1026,3331.67
BTD-2024-00254,Hexworthy Tunnelling,Eleanor  Voss,Political Violence,United States,North America,Retail,,Renewal,2024-09-01,2025-09-01,Renewed,USD,1.27,29340,23102.36,0.1902,4394.07
BTD-2024-00057,Applecross Distilling,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Wholesale,Calderstone Risk Partners,New Business,2024-02-01,2025-02-01,Renewed,GBP,1.0,12180,12180.0,0.0967,1177.81
BTD-2026-00720,Harrowgate Resources Group,Priya Nandakumar,Active Assailant,Australia,Asia Pacific,Wholesale,Lansdowne Brokers Group,Renewal,01/01/2026,2027-01-01,Live,AUD,1.93,19980,10352.33,0.129,1335.45
BTD-2024-00138,Underhill Logistics,Eleanor Voss,Terrorism,Ireland,UK & Ireland,Retail,,New Business,2024-05-16,2025-05-16,Renewed,EUR,1.17,14050,12008.55,0.2106,2529.0
BTD-2024-00076,Westhaven Cruises,Marcus Ridley,Marine Cargo,United Kingdom,UK & Ireland,Wholesale,Lansdowne Brokers Group,New Business,2024-03-13,2025-03-13,Expired,GBP,1.0,7620,7620.0,0.0715,544.83
BTD-2025-00393,Melbray Renewables,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Wholesale,Hollowell Brokers Ltd,New Business,2025-01-27,2026-01-27,Expired,GBP,1.0,10340,10340.0,0.1065,1101.21
BTD-2024-00312,Thornbury Aid Foundation,Tom Beckwith,Kidnap & Ransom,Canada,North America,Wholesale,Ollerton & Hale,New Business,01/12/2024,2025-12-01,Expired,CAD,1.72,51840,30139.53,0.1332,4014.59
BTD-2025-00331,Winterbourne Labs,Eleanor  Voss,Political Violence,Spain,Europe,Retail,,Renewal,2025-01-05,2026-01-05,Expired,EUR,1.17,37300,31880.34,0.2067,6589.67
BTD-2024-00094,Eastcliffe Publishing,Marcus Ridley,Professional Indemnity,United Kingdom,UK & Ireland,Retail,,New Business,17/03/2024,2025-03-17,Expired,GBP,1.0,12770,12770.0,0.1506,1923.16
BTD-2025-00637,Caldwell Maritime Holdings,Priya Nandakumar,Liability,United Arab Emirates,Middle East & Africa,Wholesale,Fairweather & Co,Renewal,2025-10-17,2026-10-17,Live,USD,1.27,45170,35566.93,0.1036,3684.73
BTD-2026-00718,Fennmoor Water Services,Callum Reid,Professional Indemnity,Guernsey,UK & Ireland,Wholesale,Jardine Wray Partners,New Business,2026-01-01,2026-07-01,Live,GBP,1.0,6560,6560.0,0.0867,568.75
BTD-2025-00390,Applecross Distilling,Marcus Ridley,Product Recall,United Kingdom,UK & Ireland,Retail,,Renewal,2025-01-15,2026-01-15,Expired,GBP,1.0,33650,33650.0,0.1729,5818.08
BTD-2024-00250,Havelock Steel,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Wholesale,Denholm Marsh Brokers,Renewal,2024-09-01,2025-09-01,Renewed,GBP,1.0,15880,15880.0,0.0921,1462.55
BTD-2026-00884,Halloway Security Group,Sofia Almeida,Product Recall,Brazil,Latin America,Retail,,New Business,2026-04-01,2027-04-01,Live,USD,1.27,61130,48133.86,0.1789,8611.15
BTD-2024-00093,Bellhaven Foods Group,Priya Nandakumar,Liability,Canada,North America,Wholesale,Norbury Risk Solutions,New Business,2024-03-08,2025-03-08,Expired,CAD,1.72,7200,4186.05,0.0938,392.65
BTD-2024-00202,Whitmoor Recycling,Marcus Ridley,Liability,Netherlands,Europe,Wholesale,Denholm Marsh Brokers,New Business,2024-07-24,2025-07-24,Expired,EUR,1.17,8880,7589.74,0.0984,746.83
BTD-2026-00944,Garrowby Petroleum,Sofia Almeida,Terrorism,South Africa,Middle East & Africa,Retail,,New Business,2026-06-01,2027-06-01,Live,ZAR,23.5,539000,22936.17,0.2005,4598.7
BTD-2024-00151,Northgate Pharmaceuticals,Sofia Almeida,Product Recall,Iraq,Middle East & Africa,Retail,,New Business,2024-06-28,2025-06-28,Renewed,USD,1.27,54870,43204.72,0.1795,7755.25
BTD-2025-00434,Vellacott Agritech,Priya Nandakumar,Marine Cargo,United Kingdom,UK & Ireland,Retail,,New Business,2205-03-01,2206-03-01,Renewed,GBP,1.0,4820,4820.0,0.1296,624.67
BTD-2026-00856,Meridian Vale Energy,Priya Nandakumar,Liability,Philippines,Asia Pacific,Wholesale,Jardine Wray Partners,New Business,2026-04-01,2027-04-01,Live,USD,1.27,20610,16228.35,0.0892,1447.57
BTD-2024-00123,Ashcombe Analytics,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Retail,,New Business,2024-04-13,2024-10-13,Renewed,GBP ,1.0,5940,5940.0,0.1782,1058.51
BTD-2024-00112,Kestrel Field Services,Priya Nandakumar,Marine Cargo,United Kingdom,UK & Ireland,Retail,,New Business,2024-04-14,2025-04-14,Expired,GBP,1.0,4000,4000.0,0.1269,507.6
BTD-2026-00747,Blackwater Survey Co,Tom Beckwith,Kidnap & Ransom,United States,North America,Wholesale,Merrivale Insurance Partners,New Business,2026-01-01,2027-01-01,Live,usd,1.27,5860,4614.17,0.1269,585.54
BTD-2024-00003,Nethercott Foods,Eleanor Voss,Kidnap & Ransom,United Kingdom,UK & Ireland,Retail,,New Business,2024-01-01,2026-01-01,Renewed,GBP,1.0,4870,4870.0,0.2683,1306.62
BTD-2025-00397,Salterton Electronics,Tom Beckwith,Kidnap and Ransom,Guernsey,UK & Ireland,Wholesale,Ivory Lane Insurance,New Business,2025-02-01,2026-02-01,Renewed,GBP,1.0,3130,3130.0,0.136,425.68
BTD-2025-00411,Salterton Electronics,Eleanor  Voss,Liability,Iraq,Middle East & Africa,Retail,,New Business,2025-02-01,2026-02-01,Renewed,USD,1.27,16240,12787.4,0.1785,2282.55
BTD-2025-00396,Tarnbeck Utilities,Marcus Ridley,Marine Cargo,Greece,Europe,Retail,,New Business,2025-02-02,2026-02-02,Expired,EUR,1.17,7450,6367.52,0.1232,784.48
BTD-2025-00538,Kestrel Field Services,Marcus Ridley,Prof Indemnity,Canada,North America,Wholesale,Grindley Risk Services,Renewal,2025-07-27,2026-07-27,Live,CAD,1.72,35900,20872.09,0.0784,1636.37
BTD-2025-00616,Tarnbeck Utilities,Marcus Ridley,Terrorism,Canada,North America,Retail,,New Business,2025-09-01,2026-09-01,Live,CAD,1.72,26820,15593.02,0.1922,2996.98
BTD-2024-00156,Quenby Insurance Services,Eleanor Voss,Political Violence,Canada,North America,Retail,,New Business,2024-06-04,2024-12-04,Renewed,CAD,1.72,60370,35098.84,0.199,6984.67
BTD-2024-00122,Stonegrave Construction,Eleanor Voss,Kidnap & Ransom,United States,North America,Retail,,New Business,2024-04-09,2025-04-09,Renewed,USD,1.27,7510,5913.39,0.239,1413.3
BTD-2024-00154,Kestrel Field Services,marcus ridley,Product Recall,United Kingdom,UK & Ireland,Retail,,Renewal,2024-06-01,2024-12-01,Renewed,GBP,1.0,34240,34240.0,0.1657,5673.57
BTD-2025-00705,Harrowgate Resources Group,Eleanor Voss,Liability,United Kingdom,UK & Ireland,Wholesale,Calderstone Risk Partners,New Business,2025-12-01,2026-12-01,Live,GBP,1.0,20840,20840.0,0.103,2146.52
BTD-2025-00574,Kilnbrook Automotive,Callum Reid,Personal Accident,United States,North America,Wholesale,Ollerton & Hale,Renewal,2025-07-01,2026-07-01,Live,USD,1.27,2350,1850.39,0.113,209.09
BTD-2025-00342,Wardlow Precision,Priya Nandakumar,Liability,UK,UK & Ireland,Wholesale,Barrenger Insurance Brokers,Renewal,2025-01-12,2026-01-12,Renewed,GBP,1.0,10770,10770.0,0.1025,1103.92
BTD-2025-00552,Hexworthy Tunnelling,Sofia Almeida,Terrorism,Switzerland,Europe,retail,,New Business,2025-07-01,2026-07-01,Live,EUR,1.17,40840,34905.98,0.2105,7347.71
BTD-2025-00470,Wardlow Precision,Marcus Ridley,Liability,Cyprus,Europe,Retail,,Renewal,2025-04-23,2026-04-23,Renewed,EUR,1.17,8420,7196.58,0.1828,1315.54
BTD-2025-00527,Zenmoor Technologies,Priya Nandakumar,Marine Cargo,United Kingdom,UK & Ireland,Retail,,New Business,2025-06-25,2026-06-25,Renewed,GBP,1.0,6360,6360.0,0.1205,766.38
BTD-2026-00952,Northgate Pharmaceuticals,Priya Nandakumar,Terrorism,United Kingdom,UK & Ireland,Wholesale,Ollerton & Hale,Renewal,2026-06-01,2027-06-01,Live,GBP,1.0,19780,19780.0,0.1044,2065.03
BTD-2025-00683,Fairholme Capital Partners,Eleanor Voss,Cyber,Japan,Asia Pacific,Retail,,Renewal,2025-11-27,2026-11-27,Live,USD,1.27,6630,5220.47,0.1594,832.14
BTD-2026-00903,Westhaven Cruises,Callum Reid,Personal Accident,Brazil,Latin America,Retail,,New Business,2026-05-15,2027-05-15,Live,USD,1.27,4200,3307.09,0.1943,642.57
BTD-2024-00243,Fordwich Legal Group,Tom Beckwith,K&R,United Kingdom,UK & Ireland,Retail,,Renewal,2024-09-26,2025-09-26,Expired,GBP,1.0,9430,9430.0,0.2469,2328.27
BTD-2026-00802,Ardenvale Mining Corporation,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Retail,,New Business,2026-02-02,2027-02-02,Live,GBP,1.0,32110,32110.0,0.1854,5953.19
BTD-2024-00137,Tarnbeck Utilities,Marcus Ridley,Political Violence,United Kingdom,UK & Ireland,Wholesale,Ainsworth & Pike,New Business,2024-05-01,2025-05-01,Renewed,GBP,1.0,4040,4040.0,0.1143,461.77
BTD-2026-00886,Kelsterne Beverages,Eleanor Voss,Kidnap & Ransom,Canada,North America,Retail,,Renewal,18/04/2026,2027-04-18,Live,CAD,1.72,11990,6970.93,0.2374,1654.9
BTD-2026-00895,Caldwell Maritime Holdings,Marcus Ridley,Cyber,United Kingdom,UK & Ireland,Wholesale,Jardine Wray Partners,New Business,2026-05-07,2027-05-07,Live,GBP,1.0,29170,29170.0,0.0813,2371.52
BTD-2026-00778,Tregarthen Copper,Priya Nandakumar,Fixated Threat,Colombia,Latin America,Wholesale,Ivory Lane Insurance,Renewal,2026-01-09,2027-01-09,Live,USD,1.27,2840,2236.22,0.134,299.65
BTD-2025-00486,Orrinshaw Media Group,Marcus Ridley,Cyber,United Kingdom,UK & Ireland,Retail,,New Business,2025-05-21,2026-05-21,Renewed,GBP,1.0,12960,12960.0,0.1544,2001.02
BTD-2025-00545,Stonegrave Construction,Marcus Ridley,Kidnap and Ransom,Nigeria,Middle East & Africa,Wholesale,Jardine Wray Partners,Renewal,2025-07-01,2026-07-01,Live,USD,1.27,22360,17606.3,0.1298,2285.3
BTD-2025-00628,Westhaven Cruises,Sofia Almeida,Political Violence,Israel,Middle East & Africa,retail,,Renewal,2025-09-08,2026-09-08,Live,USD,1.27,22300,17559.06,0.1964,3448.6
BTD-2025-00365,Newlyn Bay Fisheries,Eleanor Voss,Terrorism,United Arab Emirates,Middle East & Africa,Retail,,New Business,2025-01-01,2026-01-01,Renewed,USD,1.27,47360,37291.34,0.2104,7846.1
BTD-2025-00661,Wrayburn Motors,Marcus Ridley,Liability,USA,North America,Wholesale,Fairweather & Co,Renewal,2025-10-01,2026-10-01,Live,USD,1.27,20540,16173.23,0.099,1601.15
BTD-2025-00602,Oakhampton Retail Holdings,Priya Nandakumar,Kidnap & Ransom,Saudi Arabia,Middle East & Africa,Wholesale,Ivory Lane Insurance,Renewal,2025-08-01,2026-08-01,Live,USD,1.27,6390,5031.5,0.1422,715.48
BTD-2024-00297,Whitmoor Recycling,Eleanor Voss,Kidnap & Ransom,Australia,Asia Pacific,retail,,New Business,2024-11-01,2025-11-01,Expired,AUD,1.93,19120,9906.74,0.2484,2460.83
BTD-2025-00375,Yarnholme Packaging,Tom Beckwith,Terrorism,Iraq,Middle East & Africa,Wholesale,Lansdowne Brokers Group,Renewal,08/01/2025,2026-01-08,Expired,USD,1.27,14230,11204.72,0.1181,1323.28
BTD-2025-00590,Ardenvale Mining Corporation,Sofia Almeida,Marine Cargo,Switzerland,Europe,Retail,,New Business,2025-08-04,2026-02-04,Renewed,EUR,1.17,27840,23794.87,0.1339,3186.13
BTD-2024-00030,Newlyn Bay Fisheries,Tom Beckwith,Fixated Threat,Australia,Asia Pacific,Retail,,New Business,2024-01-01,2024-07-01,Renewed,AUD,1.93,5380,2787.56,0.2695,751.25
BTD-2024-00081,Wrayburn Motors,Tom Beckwith,Active Assailant,United Kingdom,UK & Ireland,Retail,,New Business,2024-03-05,2025-03-05,Renewed,GBP,1.0,7170,7170.0,0.2252,1614.68
BTD-2025-00385,Ashcombe Analytics,Eleanor Voss,Terrorism,United Kingdom,UK & Ireland,Wholesale,Denholm Marsh Brokers,New Business,2025-01-12,2026-01-12,Expired,GBP,1.0,28530,28530.0,0.1168,3332.3
BTD-2024-00174,Fennmoor Water Services,Eleanor Voss,Kidnap & Ransom,Israel,Middle East & Africa,Retail,,New Business,2024-06-10,2026-06-10,Expired,USD,1.27,4060,3196.85,0.2515,804.01
BTD-2026-00820,Barrowfield Housing,Marcus Ridley,Professional Indemnity,Canada,North America,Retail,,Renewal,2026-03-14,2027-03-14,Live,CAD,1.72,18250,10610.47,0.161,1708.28
BTD-2025-00348,Northgate Pharmaceuticals,Priya Nandakumar,Active Assailant,United States,North America,Wholesale,Fairweather & Co,New Business,2025-01-01,2026-01-01,Expired,usd,1.27,13560,10677.17,0.1277,1363.47
BTD-2024-00063,Ilverton Diagnostics,Sofia Almeida,Marine Cargo,United Kingdom,UK & Ireland,Retail,,New Business,2024-02-01,2025-02-01,Expired,GBP,1.0,6810,6810.0,0.1298,883.94
BTD-2025-00388,Wrayburn Motors,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Wholesale,Merrivale Insurance Partners,Renewal,2025-01-01,2026-01-01,Renewed,GBP,1.0,5300,5300.0,0.1327,703.31
BTD-2025-00433,Blackwater Survey Co,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Retail,,Renewal,2025-03-01,2026-03-01,Renewed,GBP,1.0,34970,34970.0,0.1961,6857.62
BTD-2024-00296,Caldwell Maritime Holdings,Sofia Almeida,Cyber,United Kingdom,UK & Ireland,retail,,New Business,2024-11-01,2025-05-01,Renewed,GBP,1.0,19140,19140.0,0.1486,2844.2
BTD-2024-00047,Stonegrave Construction,Sofia Almeida,Terrorism,Australia,Asia Pacific,Wholesale,Barrenger Insurance Brokers,New Business,19/01/2024,2025-01-19,Expired,AUD,1.93,9520,4932.64,0.1106,545.55
BTD-2025-00334,Salterton Electronics,Marcus Ridley,Personal Accident,United Kingdom,UK & Ireland,Wholesale,Denholm Marsh Brokers,New Business,2025-01-01,2026-01-01,Renewed,GBP,1.0,9590,9590.0,0.1036,993.52
BTD-2025-00440,Kilnbrook Automotive,Sofia Almeida,Marine Cargo,Japan,Asia Pacific,retail,,Renewal,2025-03-01,2027-03-01,Live,USD,1.27,12450,9803.15,0.1152,1129.32
BTD-2024-00091,Bramfield Chemicals,Eleanor Voss,Professional Indemnity,United Kingdom,UK & Ireland,Retail,,Renewal,2024-03-01,2025-03-01,Renewed,GBP,1.0,12880,12880.0,0.1488,1916.54
BTD-2024-00015,Orrinshaw Media Group,Tom Beckwith,Kidnap and Ransom,United Kingdom,UK & Ireland,Retail,,New Business,2024-01-03,2025-01-03,Renewed,GBP,1.0,6020,6020.0,0.2501,1505.6
BTD-2024-00248,Fairholme Capital Partners,Marcus Ridley,Fixated Threat,United States,North America,Wholesale,Merrivale Insurance Partners,New Business,2024-09-17,2025-09-17,Renewed,USD,1.27,8770,6905.51,0.1293,892.88
BTD-2026-00716,Underhill Logistics,Eleanor Voss,Kidnap & Ransom,USA,North America,Wholesale,Eastgate Commercial Risks,Renewal,2026-01-01,2027-01-01,Live,USD,1.27,10190,8023.62,0.1271,1019.8
BTD-2025-00456,Kelsterne Beverages,Eleanor Voss,D&O,Canada,North America,Wholesale,Fairweather & Co,New Business,2025-04-03,2026-04-03,Renewed,CAD,1.72,21580,-12546.51,0.0858,-1076.49
BTD-2025-00391,Underhill Logistics,Sofia Almeida,Political Violence,Canada,North America,Retail,,New Business,2025-01-21,2026-01-21,Expired,CAD,1.72,49580,28825.58,0.2158,6220.56
BTD-2024-00327,Pillerton Pharma,Tom Beckwith,K&R,United States,North America,Wholesale,Ainsworth & Pike,Renewal,2024-12-01,2025-12-01,Expired,USD,1.27,19740,15543.31,0.131,2036.17
BTD-2024-00098,Kestrel Field Services,Marcus Ridley,Professional Indemnity,United Kingdom,UK & Ireland,Wholesale,Ollerton & Hale,New Business,2024-03-01,2025-03-01,Expired,GBP,1.0,9580,9580.0,0.0858,821.96
BTD-2025-00569,Havelock Steel,Sofia Almeida,Political Violence,United Arab Emirates,Middle East & Africa,Retail,,Renewal,2025-07-15,2026-07-15,Live,USD,1.27,43060,33905.51,0.2043,6926.9
BTD-2024-00140,Merrowdale Timber,Sofia Almeida,Political Violence,United States,North America,Retail,,Renewal,2024-05-01,2025-05-01,Renewed,USD,1.27,22620,17811.02,0.1872,3334.22
BTD-2024-00115,Harrowgate Resources Group,Tom Beckwith,Political Violence,United Kingdom,UK & Ireland,Retail,,New Business,2024-04-07,2025-04-07,Expired,GBP,1.0,27900,27900.0,0.2073,5783.67
BTD-2024-00187,Thornbury Aid Foundation,Priya Nandakumar,D&O,Ireland,UK & Ireland,Retail,,New Business,2024-07-04,2025-07-04,Renewed,EUR,1.17,34150,29188.03,0.1596,4658.41
BTD-2024-00181,Wrayburn Motors,Priya Nandakumar,Fixated Threat,Colombia,Latin America,Retail,,New Business,2024-07-01,2026-07-01,Live,USD,1.27,4930,3881.89,0.2669,1036.08
BTD-2026-00823,Draycote Systems,Tom Beckwith,Kidnap & Ransom,United Kingdom,UK & Ireland,Wholesale,Ivory Lane Insurance,Renewal,18/03/2026,2028-03-18,Live,GBP,1.0,23570,23570.0,0.145,3417.65
BTD-2025-00491,Meridian Vale Energy,Eleanor Voss,Terrorism,United Kingdom,UK & Ireland,Retail,,New Business,2025-05-16,2026-05-16,Renewed,GBP,1.0,16060,16060.0,0.2154,3459.32
BTD-2024-00130,Saltmarsh Infrastructure plc,Eleanor Voss,Cyber,United Arab Emirates,Middle East & Africa,Retail,,New Business,2024-05-01,2025-05-01,Renewed,USD,1.27,24410,"19,220.47",0.1482,"2,848.47"
BTD-2025-00356,Rothersay Shipping Lines,Priya Nandakumar,Professional Indemnity,UK,UK & Ireland,Retail,,New Business,2025-01-01,2026-01-01,Renewed,GBP,1.0,12900,12900.0,0.1457,1879.53
BTD-2024-00119,Eastcliffe Publishing,Sofia Almeida,Terrorism,Singapore,Asia Pacific,Retail,,New Business,23/04/2024,2025-04-23,Renewed,USD,1.27,18950,14921.26,0.2009,2997.68
BTD-2026-00913,Ardenvale Mining Corporation,Priya Nandakumar,Personal Accident,Canada,North America,Retail,,Renewal,2026-05-15,2026-11-15,Live,CAD,1.72,29540,"17,174.42",0.2117,"3,635.82"
BTD-2024-00221,Pentreath Marine,Tom Beckwith,Terrorism,United States,North America,Retail,,New Business,2024-08-08,2025-02-08,Expired,USD,1.27,18420,14503.94,0.1919,2783.31
BTD-2024-00285,Saltmarsh Infrastructure plc,Priya Nandakumar,Liability,Australia,Asia Pacific,Wholesale,Calderstone Risk Partners,Renewal,2024-10-01,2026-10-01,Live,AUD,1.93,44330,22968.91,0.0895,2055.72
BTD-2026-00932,Carrowmore Shipping,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Retail,,Renewal,2026-06-01,2027-06-01,Live,GBP ,1.0,9850,9850.0,0.1816,1788.76
BTD-2026-00928,Bellhaven Foods Group,Callum Reid,Professional Indemnity,United Kingdom,UK & Ireland,Wholesale,Merrivale Insurance Partners,Renewal,2026-06-12,2027-06-12,Live,GBP,1.0,5300,5300.0,0.0816,432.48
BTD-2024-00111,Hartsmere Aviation,Marcus Ridley,Cyber,United States,North America,Retail,,New Business,2024-04-01,2025-04-01,Expired,USD,1.27,9350,7362.2,0.1616,1189.73
BTD-2025-00603,Wrayburn Motors,Callum Reid,Personal Accident,United Kingdom,UK & Ireland,Wholesale,Barrenger Insurance Brokers,Renewal,2025-08-01,2026-08-01,Live,GBP,1.0,1820,1820.0,0.1133,206.21
BTD-2026-00811,Barrowfield Housing,Marcus Ridley,Liability,Israel,Middle East & Africa,Wholesale,Denholm Marsh Brokers,New Business,2026-02-12,2027-02-12,Live,USD,1.27,22470,17692.91,0.0922,1631.29
BTD-2025-00612,Westhaven Cruises,Eleanor Voss,Kidnap and Ransom,Canada,North America,Retail,,New Business,2025-09-11,2026-03-11,Renewed,CAD,1.72,16680,9697.67,0.2606,2527.21
BTD-2024-00224,Thornbury Aid Foundation,E Voss,Active Assailant,Nigeria,Middle East & Africa,Retail,,New Business,2024-08-08,2025-08-08,Renewed,USD,1.27,30810,24259.84,0.2263,5490.0
BTD-2026-00887,Garrowby Petroleum,Eleanor Voss,Political Violence,Canada,North America,retail,,New Business,2026-04-10,2027-04-10,Live,CAD,1.72,26960,15674.42,0.2089,3274.39
BTD-2024-00293,Brackenhill Logistics,Tom Beckwith,Cyber,United Kingdom,UK & Ireland,Retail,,New Business,2024-11-14,2025-11-14,Renewed,GBP,1.0,19660,19660.0,0.1387,2726.84
BTD-2024-00275,Orrinshaw Media Group,Marcus Ridley,Professional Indemnity,Israel,Middle East & Africa,Wholesale,Ivory Lane Insurance,New Business,2024-10-09,2025-10-09,Renewed,USD,1.27,16640,13102.36,0.0881,1154.32
BTD-2024-00102,Westhaven Cruises,Marcus Ridley,Liability,Hong Kong,Asia Pacific,Wholesale,Denholm Marsh Brokers,New Business,2024-04-24,2025-04-24,Renewed,USD,1.27,9670,7614.17,0.1038,790.35
BTD-2025-00400,Barrowfield Housing,Marcus Ridley,D&O,United Kingdom,UK & Ireland,Wholesale,Grindley Risk Services,New Business,2025-02-04,2026-02-04,Expired,GBP,1.0,10660,10660.0,0.0772,822.95
BTD-2026-00835,Langmere Telecom,Eleanor Voss,Personal Accident,United Kingdom,UK & Ireland,Wholesale,Lansdowne Brokers Group,New Business,2026-03-25,2026-09-25,Live,GBP ,1.0,7750,7750.0,0.1119,867.22
BTD-2024-00041,Harrowgate Resources Group,Sofia Almeida,Active Assailant,Germany,Europe,Retail,,New Business,2024-01-11,2025-01-11,Renewed,EUR,1.17,22620,19333.33,0.2156,4168.27
BTD-2024-00148,Hartsmere Aviation,Eleanor Voss,Terrorism,United Kingdom,UK & Ireland,Retail,,New Business,2024-05-01,2025-05-01,Renewed,GBP,1.0,7550,7550.0,0.2119,1599.84
BTD-2024-00294,Havelock Steel,Priya Nandakumar,Liability,United States,North America,Retail,,New Business,17/11/2024,2025-11-17,Renewed,USD,1.27,9720,7653.54,0.1819,1392.18
BTD-2024-00280,Wardlow Precision,Eleanor Voss,Personal Accident,United Kingdom,UK & Ireland,Wholesale,Ivory Lane Insurance,New Business,2024-10-01,2025-10-01,Renewed,GBP,1.0,7220,7220.0,0.1071,773.26
BTD-2025-00526,Newlyn Bay Fisheries,Eleanor Voss,Active Assailant,Australia,Asia Pacific,Retail,,Renewal,2025-06-28,2026-06-28,Expired,AUD,1.93,19320,10010.36,0.2152,2154.23
BTD-2025-00560,Ardenvale Mining Corporation,Callum Reid,Cyber,Italy,Europe,Retail,,New Business,2025-07-01,2026-07-01,Live,EUR,1.17,15210,13000.0,0.1543,2005.9
BTD-2024-00196,Dunmarrow Agriculture,Marcus Ridley,Liability,Japan,Asia Pacific,Retail,,Renewal,2024-07-21,2025-01-21,Renewed,usd,1.27,10060,7921.26,0.186,1473.35
BTD-2025-00453,Westhaven Cruises,Priya Nandakumar,Terrorism,Guernsey,UK & Ireland,Retail,,New Business,2025-04-15,2026-04-15,Renewed,GBP,1.0,5270,-5270.0,0.1876,-988.65
BTD-2024-00207,Dunmarrow Agriculture,Priya Nandakumar,Personal Accident,United Kingdom,UK & Ireland,Retail,,New Business,2024-07-10,2025-07-10,Expired,GBP,1.0,3700,3700.0,0.1962,725.94
BTD-2025-00533,Marchwood Engineering,Sofia Almeida,Prof Indemnity,Ukraine,Europe,Wholesale,Grindley Risk Services,New Business,2025-06-18,2026-06-18,Renewed,USD,1.27,21680,17070.87,0.0781,1333.23
BTD-2026-00749,Brackenhill Logistics,Tom Beckwith,Kidnap & Ransom,UK,UK & Ireland,Retail,,Renewal,2026-01-07,2027-01-07,Live,GBP,1.0,16900,16900.0,0.2668,4508.92
BTD-2024-00244,Elmsworth Manufacturing,Tom Beckwith,Personal Accident,Greece,Europe,Retail,,Renewal,2024-09-01,2026-09-01,Live,EUR,1.17,5870,5017.09,0.1952,979.34
BTD-2025-00363,Glenmarch Textiles,Sofia Almeida,Political Violence,Mexico,Latin America,Retail,,New Business,2025-01-01,2026-01-01,Expired,USD,1.27,76180,59984.25,0.2133,12794.64
BTD-2025-00572,Ashcombe Analytics,Callum Reid,Professional Indemnity,USA,North America,Wholesale,Denholm Marsh Brokers,New Business,2025-07-01,2026-07-01,Live,USD,1.27,15940,12551.18,0.0774,971.46
BTD-2025-00337,Cleveland Row Partners,Sofia Almeida,Professional Indemnity,United States,North America,Retail,,New Business,2025-01-24,2026-01-24,Renewed,USD,1.27,11860,9338.58,0.1478,1380.24
BTD-2026-00822,Wickenby Defence Systems,Marcus Ridley,D&O,Canada,North America,Wholesale,Eastgate Commercial Risks,Renewal,2026-03-01,2027-03-01,Live,CAD,1.72,17050,9912.79,0.088,872.33
BTD-2024-00176,Harrowgate Resources Group,Eleanor Voss,Terrorism,United Kingdom,UK & Ireland,Wholesale,Kilbride Risk Advisers,Renewal,2024-07-18,2025-07-18,Renewed,GBP,1.0,12650,12650.0,0.1181,1493.96
BTD-2024-00301,Pentreath Marine,Marcus Ridley,Liability,South Africa,Middle East & Africa,Wholesale,Lansdowne Brokers Group,Renewal,2024-11-01,2025-11-01,Renewed,ZAR,23.5,287400,12229.79,0.0931,1138.59
BTD-2026-00756,Orrinshaw Media Group,Tom Beckwith,Active Assailant,UK,UK & Ireland,Retail,,Renewal,2026-01-01,2027-01-01,Live,GBP,1.0,13420,13420.0,0.223,2992.66
BTD-2024-00070,Yarnholme Packaging,Tom Beckwith,Active Assailant,Israel,Middle East & Africa,Retail,,Renewal,2024-02-21,2025-02-21,Renewed,USD,1.27,17360,13669.29,0.2303,3148.04
